dialogue,label
They look fine to me.,0
"Just don't mess with it, Cartman.",1
"Nah, nah, the cable wire must be loose.",2
Just just leave it alone.,1
"Dude, do you wanna the Terranace & Phillip trailer with messed-up colors? I don't. How's that?",2
That's worse!,0
"Okay, how about ... that?",2
God-dammit Cartman! You broke it!,1
"It was just... I just... Butters, you asshole!",2
"Dude, the commercials could start any time!",0
I don't think we're watchin' them on this TV.,2
"God-dammit! Come on, we can go watch it at my house!",1
Get all the stuff!,0
We're going to Kyle's house to watch! Come on!,0
Hurry! We can't miss the commercials!,0
Bluh! Aah! You guys! Seriously!,2
"Huff, huff",0
We made it! It hasn't gone to commercials yet.,1
Huh. Ohmigod! Huh.,2
"No Ike! They're playing the trailer to the new Terrance & Phillip movie during the show, and we have to watch it!",1
"God, when is this gonna get to the commercials?",2
They're goin' to show the new Terrance & Phillip trailer,1
"But Dad, this is all the never-before-seen footage.",1
"God-dammit. Come on, guys. We gotta go to Butters' house.",1
Aww!,0
We can't go to my house either. It's being fumigated.,2
AGH!  Wait! Chef just got a new plasma TV with surround-sound. Let's go to his house! Come on!,0
Ey! You guys! I'm seriouslih!,2
"God-dammit! If we miss the commercials, I'll never forgive my brother!",1
"Yeahyeah, how do you change the channels?",0
"There, you got it, you got it!",2
"Oh, thank God.",2
"We don't give two craps about Russell Crowe, Chef. We just wanna see the trailer about the new Terrance & Phillip movie, that's supposed to play during the commercials.",2
Here they come!,0
"Heuh, the commercials!",1
I knew it. I knew they wouldn't play it during the first commercial break.,0
"Yeah, they want everyone to stick around and watch more of this retarded show.",1
"This TV is great, Chef.",2
"Dude, put it back, Chef. More commercials might come on soon.",0
"Get it back to normal, Chef!",1
Oh God-dammit!,0
The TV left.,1
"Come on, we gotta go somewhere else!",0
The bar! They've got a TV at the bar!,0
Aagh! God-dammit!,2
We made it.,0
This is killing me. The human body was not meant to move quickly like that.,2
We're not kids. We're full-grown men with dwarfism! How dare you assume that all midgets are children! We demand an apology!,1
But we have to watch the commercials in this show.,0
Butters will give hand jobs in the corner for a dollar.,2
"Come on, we gotta get to a TV!",0
"Oh, you've gotta be kidding' me!",2
Find the remote! Find the remote! Hold it!,2
We're not too late!,1
Here we go!,2
Commercial Break Number Two!,0
That's it? That's all the commercials?,2
They didn't play the Terrance & Phillip trailer again!,1
I knew it. They're waiting until the very last commercial break.,0
Ugh! We're gonna end up watching this whole retared Russell Crowe show!,1
Shh. Okay?! Old people need to be quiet right now!,2
"Shut up! Shut the hell up! We're watching this until the next commercial and that's final, old people!",2
Eewww!,2
"Oh, God, it's horrible!",0
"That'd disgusting, dude!",1
"God, I hate old people!",2
We have to go to Butters' or Cartman's house! We have nowhere else to go!,0
And my house is being fumigated!,2
"Well, screw it! We'll watch it in your house even if it is being fumigated!",0
"It's okay, it's still the show.",1
"Oh, dude, I don't know how I can take it.",1
Me neither. I'll be dead before the commercials. Wait a minute! I forgot there's a black and white television back at my house!,0
Will your sister let us watch it?,1
She has to!,0
Hurry! The commercials will be on any minute!,0
"Oh my god, eugh! Oh God! Oh, Jesus help me!  Oh! I lost a doughnut!  Oooh! Oh oh!  Oh my God!  Leave no doughnut behind!",2
Look! Crack addicts with a television!,1
The last commercial break has to be coming on any second!,0
Oh Jesus! Now where do we go??,1
"We've tried everywhere! Butters, are you absolutely sure we can't go to your house??",0
Well why not?!,1
"Oh, God-dammit you better be kidding!",2
This whole time your TV is in a house with nobody in it?!,1
"Come on, let's just go! We'll kill Butters later!",0
"The time has come! Turn it on, turn it on!",2
We made it!,0
The last commercial break is starting!,1
These commercials are all so God-damn stupid!,2
"Jesus Christ, how long is this commercial break gonna be??",0
What if they don't show the Terrance & Phillip trailer at all? What if we went through all of this for nothing?,1
"You guys, calm down. This is what TV shows always do. They make the last commercial break the longest.",2
That's bull-crap! TV shows are gay!,1
"Wait a minute! Look!  ""The following preview has..."" This is it! This is it!",0
Woohoo!!!,2
That looks AWEsome!,0
They were wearing cowboy hats!  Did you see??  Did you see??,1
"Clyde, Clyde? Did you see that?  Yeah, we- Whoa, we think it's gonna be good, too.",2
"You guys, Clyde said he taped it and kids can come over now to have a see.",2
"Oh, dude, let's go!",0
"It looks even better than their first movie, huh?",1
"Yeah, it sure does!",2
I wonder if it's all a western?,0
"Okay, here he comes.",0
Who wants to tell him?,1
I'll do it.,2
"Butters, could you take a seat, please?",2
"Butters, we have to have a very difficult conversation.",2
"Well, in the, in the months since our friend Kenny died, you've really stepped up as a friend and ""filled the gap.""",2
"Yes. Well, Butters, it's just not working out.",2
"I'm afraid we're gonna have to let you go, as our friend. You're just tooo...",2
Lame,1
"Lame, yes.",2
"Butters, you just don't really fit in with us here. We think it's best for all of us if you for friendship opportunities elsewhere.",0
"But we certainly want to thank you for all your hard work and attempts at being our friend, lame as they were.",1
"Yes, well, we weren't.",2
"We're sorry, Butters.  Our mind is made up.",1
"But we certainly wanna thank you for coming by.  You know the way out, right?",2
"Hm, I think he took that pretty well, I think.",1
Who cares?,2
"All right, so let's get started on who's gonna be the new person to take Kenny's place.",0
"All right, we wanna thank everybody for coming. This is a great turnout.  Uh, as you know, our friend Kenny died a few months ago and we are still looking to fill the void with a new friend. Now, you've all been selected as possible candidates, but unfortunately, there is only room for one of you. So Stan and Kyle and I will be spending the next few days going out with each one of you and narrowing our choices down. Until we think we've found the perfect friend. Are there any questions?",2
"Clyde... ... okay. Now, the first thing we have to do is cut the list down from twenty choices to ten. And so today we will all be going to the amusement park together to see who we want to cut. Please keep in mind that this will all be videotaped, so put on your best friend faces, and may the best friend win. Oh, and we will be needing a ten dollar per person entrance fee.",2
So today we went to the amusement park with all our possible friends.  It was a really fun time. We rode all the rides and everyone got along great.,0
I think the person that stood out most at the amusement park was Jimmy.,2
Tweek. Now there's an interesting choice. Tweek has a lot of qualities that I look for in a friend.,1
"...Yeah, I've only seen that kid in class, but he never does anything. He's more like a prop.",2
"Towelie is a tough choice because,  even though I can see how always having a towel around can come in handy, he's just always so high.",1
"We decided to get some one-on-one time with Jimmy and ride the log ride.  The great thing was that, because Jimmy's crippled, we got to go to the front of the line.  That was definitely big points for Jimmy, you know, but, but then we got to the ride itself, and...",2
"Oh, really?  That's gonna cost some points.",2
"But right now I'd say if we're gonna have a retard for a friend, I, I have to pick Timmy. Because Timmy doesn't tell any jokes.",1
One thing for sure: picking our new friend isn't gonna be easy.,0
"All right, everyone. It was a tough decision, but based on our time with you all at the amusement park, we have whittled our choices down to ten.  If you receive a rose, please stay. If you don't, get the fudge out.  Kyle, will you announce the people we want to stay?",2
Token.  Clyde.  Craig  Timmy,1
Pip  Jimmy  Jason  Towelie  Luigi .,1
"Just one more rose left, Kyle. Who does it go to?",2
Tweek.,1
"All right, the rest of you, thanks for coming. Get the fudge out!",2
"All right, congratulations to those of you selected to stay. In the end, one of you will be the new Kenny.  Good luck.",0
"Okay, next?",0
This looks pretty good.,1
"Yeah, it's not bad. Next?",0
Next?,2
"Okay, so now we're gonna see how you all work as a friend during classtime. Your performances will be judged primarily on how you help us cheat and give us answers. So good luck, everybody.",2
Alrighty then.,2
"Uh, what's the question again?",2
Five times one is of course...,2
Five.,2
"You're such a fatass, Cartman!",1
"Oh yeah?! Well, you're a stupid Jew!",2
"Shut up, fatass!",0
"Okay, Craig, interesting choice. Powerful stuff there, Craig. Thank you very much.",2
"All right, everyone, the time has come for us to narrow the list down from ten to six. But first, let us just say that the people who we didn't pick were only not picked because they totally sucked balls. Kyle?",2
Token.,1
Timmy.,1
Tweek.  Pip,1
Towelie.,1
"Just one more rose, Kyle.",2
Jimmy.,1
"All right, those with roses will move on to the swimsuit and talent competition. The rest of you, get the fudge out!",2
"Ooooooo, somebody's a sore loser! Clyde, I believe I said, ""get the fudge out!"" Which means, kiss mah fudgin' ass, go fudge yourself, fudge ya, get the fudge out, Clyde!",2
The swimsuit competition really gave us a fresh look at some of the candidates.,2
Next please.,2
"Anything that'll impress us, Token.",1
"If you were our friend, how would you keep us entertained?",2
Very nice.,2
I like it.,0
"Well Token was a definite winner for talent show. But then we decided to take everyone to a baseball game, to see how we got along there.",1
Yeah! Isn't this great?!,1
"You don't drink tea in a ballpark, you French piece of crap!",2
"All right, that does it! Pip, get the fudge out! Next!",2
"Okay, let's try this.",0
"Hey, what's wrong with the Jumbotron?",2
"Okay, so how do we all feel about Towelie as our new friend?",0
I think Towelie is awesome.,2
"Towelie is cool, but he gets stoned all the time. You can't really rely on him for anything.",1
"Oh, this is giving me a headache.",0
"Eh now,  come on, you guys, we can't take this decision lightly. Whoever we pick is going to be the person we do everything with from now on.",1
"You're right. Well now, how about Timmy?  He's quiet and he takes direction well.",0
"Yeah, but Timmy can be really self-centered.",2
How about Token?,0
Token's a smartass.,2
So? You're a smartass!,1
Yeah. Do we really need another one?,2
Good point.,1
"Oh, thanks Jimmy",2
That's great.,0
"Alright Jimmy, see ya.",2
Suckup.,0
"Well, this is it. We have made our final decision and one of you is who we will be spending our childhood with, as our new friend.",2
"Four friends, just one rose. The moment of truth is here. Kyle? Who does the rose go to?",2
"Okay, now put on the nose, Tweek.",0
Just stick it on.,1
Just put it between his eyes.,0
"Tweek, when has that ever happened, except for that one time?",0
"Oh, hey Butters.",0
"Well, Tweek's okay, but he's certainly no Kenny!",1
"You guys, you guys! You're not gonna believe it!",2
"Everything's gonna be okay, you guys! Life isn't so crappy after all!",2
"No! I was looking in this magazine, and I found an ad for little ocean creatures that you can buy and raise in your room!",2
"Look!  Sea people. You keep them under a big tank of water and they like, build castles and play basketball and stuff.",2
Yeah! And look! They ride around on turtles and they play games with fish.,2
"Okay, Kyle, you're being a Negative Nancy. Stop it. Eh, unless you want everyone to call you Negative Nancy from now on.  Now, what we need is to all chip in four dollars, and we can have them here tomorrow!",2
Only sixteen dollars? They can't be cool if they're only sixteen dollars.,1
"If Nancy doesn't want to chip in, then it will be $5.35 per person!",2
"Alright, I'll chip in.",0
"Ah, alright.",1
Sea people... coming in the mail tomorrow...  Yesss... Yeesss...,2
"Look at me, livin' free
Free and clean amongst the Sea People
''We look for pirates and search for gold.
Life is an adventure with the Sea People
They don't ever complain, they don't call me fat.
They don't make me do homework or nothin' like that.
This is the way life was meant to be. Laughin' and singing,
Sea people and me.
Sea people and me, you guys.",2
"Woowww. Only three more hours, sea people.  Only three hours and you can take me away from this crappy goddamned planet full of hippies.",2
"Okay. I've added the water purifier tablet to the Sea People Kingdom tank. Now it says  ""Step 2.  Add the Sea People eggs to the water; you will see sea life spring instantly.""  Okay, let's just run through this one more time: when the sea people arrive I will welcome them to South Park as Ambassador of Earth. Tweek, you give them the key to the city, and we'll all engage them in simple conversation. We've gotta make sea people feel comfortable, okay? Ready?",2
Ready. Let's see 'em.,0
"Hold the sign up, Kyle!  Higher, Kyle!  Okay.  Here we go.",2
Are they playing basketball?,0
What the fuck is this?!,2
"Hey, these are brine shrimp. I used to feed them to my fish.",0
I got RIPPED OFF!,2
"I told you, Cartman.",1
"Oh, shut up, Kyle!!! Shut your Goddamned Jew mouth!!! You people are why there's war in the Middle East!!!  And you, Tweek!! Why don't you learn to button your shirt right, for once?! You're as bad as Stan with his stupid girlfriend, always spending time with her!! God, I hate you guys!!  They were supposed to take me away to their underwater kingdom. They were supposed to take me on adventures of the deep",2
What are we gonna do with them?,0
Who cares?! Throw 'em away!!,2
Hey! Let's pour them in the teacher's coffee tomorrow morning.,1
"Yeah, that'd be funny.",0
"Heheh, okay, okay.",2
"Alright, listen to me! We must take a strict vow of silence!",2
"Shh! Tweek, shut the hell up!",2
"See? We're just watching cartoons, like always. Nothing's changed.",1
"Stop it, Tweek! We're pretending like nothing happened.",0
"Oh jeez, change the channel.",0
"They found the sea men! It's only a matter of tiime before they find the women, too!",0
Oh God!,1
We're dead!,0
Tweek! Where are you going?,2
"Hey, Tweek, you're in this just as much as we are!",0
"Yeah, but you're our new friend and that makes you cul.. p-piable!",1
"In fact, that makes you the most responsible. Tweek, you might have to take the fall on this one.",2
"Chef, we did something kind of bad.",0
We don't know who else to talk to.,1
We need you to promise not to tell anybody.,0
We... killed our teacher and they found our seamen in her stomach,0
So what should we do?,0
"Wow, I guess this really is a big deal.",1
"We've only got one option, you guys. We're gonna have to go to that hospital where they're doing the autopsy and get our seamen back ourselves.",2
This is it.,0
"Alright, everyone scatter and look for the seamen. Tweek, stay by the door and keep a look out. If you see anybody coming, say the code word: Hammertime.",2
"Ugh.  Just remember the song ""Can't Touch This"" and you'll remember the code word!",2
"Yeah, stupid.",0
There's nothing here!,1
"Dude, it's probably in her stomach.",0
Is it her?,2
"Yeah, it's Ms. Choksondik alright.",1
What do we do now?,0
"Just reach in there and get the seamen out of her stomach!  Oh, God! You guys are such pussies!  Hemmm...",2
Do you see the sea people.,0
"No, just a bunch of goo.",2
Ms. Choksondik stinks inside.,1
Aaah!,0
Quick. Hide.,1
Got it!,1
Let's go!,0
"There. We just put the sea people back in the tank with the others, and nobody will ever know.  The blood is washed neatly from our hands.",2
"It's alright, Chef! We got our sea people out of the teacher's stomach and we put them back in their aquarium!",2
The sea people that we put in the teacher's coffee.,0
...and then we put them back in the tank.,0
"Well if they found somebody else's sea men in her stomach, maybe they'll find our sea people, too.",2
"Oh, really??",1
"Okay. Goodnight, Cartman.",0
"G'night, guys.",2
I'm so glad we're not murderers.,1
"Ah, so great that everything is finally back to normal.",2
H'you guys! Come quick!  You won't believe it!,2
"Oh no, what now?",0
"Those sea men from the teacher's stomach somehow combined with the remaining sea people we had left in the tank and, ah, well LOOK!",2
Wow. How did that happen?,0
"I've been up for hours doing some calculations, and I've come up with my final theory of composite dynamics.  Sea people plus sea men equals sea ciety.",2
Whoa.,1
They've already accomplished so much.,0
"That's right, Tweek. And if my theory is correct, all we need to get is more of the two reacting agents, and we can really see them flourish. Tweek!",2
"You go and send away for more sea people from the magazine ad! Get at least five gallons of them here stat! Stan and Kyle, you go find a bigger fish tank to them all in.",2
Well what are you gonna do?,1
Me?  I'm gonna go out on the town and find ten gallons of sea men.,2
"Yes, my mommy told me this is where I could find some sea men?",2
Do you have them or not?,2
What's your name?,2
"Frances, let's talk. I don't want a bunch of bullcrap from you and you don't a bunch of bullcrap from me, right? Where does that get us? Nowhere. The truth is, I'm completely certified to handle sea men, and though I may appear young, I'm one of the leading sea men authorities of the Midwest. Up and comer, you know what I'm saying? I'll have my own business soon and I'll need people to run it. I'm talkin' about you, Frances. And I'm talkin' about a six-figure income. How does that sound?",2
"I see, very interesting.",2
"Takin' a look here.  Seems like quality stuff you got here, Frances. Yeah, good texture, nice consistency. Sea men must be alive and healthy in there. I'll take five.",2
"No, gallons.",2
"Damint! Give me all you've got, then!",2
"Look, the sea people have evolved to an Egyptian-like culture.",0
"That should be enough water, Kyle. You got the new sea-people packets, Tweek?",2
"Well, drop them in!",0
And I've got the sea men.,2
"Wow. That's a lot of sea men you've got there, Cartman.",1
"Yeah, I bought all that I could at this bank, and then I got the rest from this guy Ralph in an alley.",2
That's cool.,0
"Yeah, and the sweet thing is, this stupid asshole didn't even charge me money for it. He just made me close my eyes and suck it out of a hose. Heh.  There we go.",2
"Okay, now let's put the sea ciety in its new home.",0
Nothin' to do now but wait.,2
...Close your eyes and suck it out of a hose?,0
"Uh-huh, suck it out of a hose, yeah.",2
Hm.,0
Oh my God! The tiny underwater civilization has advanced hundreds of years.  Look! There's a library! A-and a temple! And a- who-?  Oh. They think I'm God.  Yes!!! I am god of the sea people!!! You hear that?!  I am god of the sea people!!! I am master of their great sunken empire!!!  Mo-o-om! I'm god of the sea people!,2
"Hey, what are you doing, man? Cartman says he has something really cool to show everybody. You've gotta come.",0
Ha ha!,2
"Behold! You all see my tiny minions groveling at my likeness! I am Eric Cartman, god.",2
Hey. We paid for the sea people too. How come they're not making statues of us?,1
"Be you not jealous, Jew. I am creator of all things, yea.",2
"I'm gonna send a message to my people and tell 'em to develop a great machine that will shrink me down to their size, so I can live amongst them forever.",2
"What the hell is wrong with you, Butters?",2
...So?,2
...Yeah. So?,1
"Dude, the Simpsons have done everything already. Who cares?",2
"Yeah, and they've been on the air for like, thirteen years. Of course they've done everything.",0
"Yeah, that's great Butters. Now get the hell out of my room.",2
"Hey, look everybody! The other side of the aquarium is building another statue!",0
Hey! It's Tweek.,1
"That is bullcrap! You'd better stop worshiping him, sea people!",2
The sea people from Cartman's side are suicide-bombing the buildings on Tweek's side.,1
Yeah! Go!,2
The sea people on Tweek's side just suicide-bombed the Cartman statue.,0
Oh God-damnit!,2
Oh no! Oh the humanity!,2
Yep. But I guess this proves that war is the natural order of life.,1
Why can't societies just live in peace?,2
That sounds pretty fun.,0
What are they talking about?,0
"Um, cool.",0
Ih... in our... butt?,2
...Like ...money? What?,0
What would the priest ...possibly want to put in our butts?,0
Maybe... No.,2
What are you guys doin'?,1
"We had to go meet with this counselor lady, and she asked us if the priest every put anything in our butts.",0
In your butts?,1
"Yeah, isn't that the damnedest thing?",2
Why would he put anything in your butts?,1
We don't know. We're- that's what we're tryin' to figure out.,0
Hm.,2
Hm.,1
Chef! What would a priest want to stick up my butt?,0
"Calm down, Tweek. There has to be a rational explanation.",1
"Aw, dude, I think I might have it.",2
"It makes perfect sense. Okay, w-work with me on this: if you eat food, you crap out your butt, right?",2
"Alright, now keep working with me here, it's getting a little complicated. If you eat food and crap out your butt, then maybe, if you stuck food in your butt, you crap out your mouth.  Hm?",2
"Cartman, that's the dumbest thing you've ever said - this week!",1
"What, that's not dumb. Think about it: food goes in the mouth, comes out the butt. Food goes in the butt, comes out the mouth. That's not dumb, that's genius.",2
It wouldn't work!,1
Have you ever tried it?,2
I don't need to. It wouldn't work.,1
I bet you twenty bucks it'll work!,2
"You're on, fat boy!",1
"Okay, let's go, Jew!",2
"Well, Cartman?",1
"Hold on!  God, let a man crap!",2
Cartman shoved food up his ass and now he's tryin' to crap out his mouth.,0
"Well, go on, smartass, and do it!",1
"I'm doin' it already!! God, give me a minute!",2
"You've had five, dude!",0
"I can't-, I can't do it with you guys watching. Turn around.",2
No! Because you'll just crap out your butt and then say it came out of your mouth!,1
"Ugh! Do you really think I'd be that deceitful, you guys?!  Ugh, goddammit you guys, this is so seriously.",2
Get the fuck out of here!,1
"Yes!! Yes, I DID IT!! I crapped out my mouth!  I crapped out my mo-outh!  You owe me twenty bucks, dickface!",2
"Kyle, could you help me out? I need some advice.",2
"It's just that... I can't decide what to buy with your twenty dollars!  I was thinking of getting this mega-man racer for $19.95, or I could get two Broncos trading packs for ten apiece. And then I thought-",2
"Uh, Cartman shoved his lunch up his ass and crapped out his mouth.",0
What? He did.,0
Yeah it does.,0
Yeah. It does.,0
You guys! You guys! Look!,2
I went down to the bank and got Kyle's twenty-dollar bill turned into twenty single-dollar bills.,2
"So? So now I can do this!  Yeess! Yeess, Kyle's money! Mmmm, Kyle's money!",2
"Go fuck yourself, Cartman!",1
"Oh, it feels so good on my skin! Mmmm.",2
"Get up, fat boy! I'm gonna kick your ass!",1
"Gee Kyle, don't be a sore loser. It's over, okay? I won. Let it go.",2
So you crapped out of your mouth! Good for you! It's still stupid and immature!,1
"Dude, look.",0
"That's stupid and immature, Cartman!",2
"It is stupid and immature! So you got people to crap out of their mouths! What do you want, a feakin' medal?!",1
HAAAAAAAAAAAAAAAA!,1
"You guys, you guys!  I took Kyle's twenty dollars down to the bank again, and I got it changed into quarters!",2
So?,1
So now I can dump them into this little pool and swim in them all day long!  Yeessss. Kyle's monneey.,2
"Cartman, there's something I need to tell you.",1
"O-hoo, what's that, Kyle?",2
"You were totally, one hundred percent right.",1
Heh...  what?,2
"You won the bet. You were totally accurate about being able to crap out your mouth, and I've just been frustrated because I didn't think of it first. I want you to enjoy that money because... you really impressed me with your insight and... I'm... proud to have you as a friend.",1
"You sonofabitch, Kyle!! I hate you!!",2
Does this mean we have to go to church on Sundays again?,0
"Oh, cool. A preview.",0
"Aw, dude, why would they do that?",0
"Yeah, hippies and terrorists are the same thing.",2
"No, dude. They only changed ""terrorist"" to ""hippie"" to make E.T. more P.C.",1
That's gay.,0
Why the hell do these directors keep updating their movies?,0
"Goddamnit, that pissed me off!",0
"Yeah, we want our money back!",2
You asshole!,2
Why don't they leave those movies alone? We liked them the way they were!,1
"Tweek is right. It isn't fair for those asshole directors to keep changing their movies and making them different! Movies are art, and art shouldn't be modified!",0
"Yeah, what if they had modified the Roman Coliseum every year? It would just be another big douchey stadium now.",1
We have to do something. Let's form a club.,0
Yeah! We can form a club that takes food stamps from poor people and then sells them back to the government for a profit.,2
"No, fatass! I mean a club to protect films from their directors, so they can't be messed with!",0
"Yeah. We'll be the ""Save Films From Their Own Directors"" club",1
"Tweek, now Goddamnit, we picked you to be our new friend to replace Kenny because we thought you were a team player!",2
"Now, either you stop with these faggotronics or we'll find someone to replace YOU!",2
"Dude, that sign sucks! Nobody's gonna show up!",2
Well what's wrong with it?,0
"Look at it, dude. You're not offering any fabulous prizes. You have to offer fabulous prizes if you want people to show up for your stupid crap. Here.",2
"""Free hat?""",1
"Yeah, if you offer free hats, m-maybe people will show up.",2
Well we can just make them out of paper.,2
"It's not hard, it's just a stupid little paper hat. People just need free stuff - don't you guys know anything?!",2
"Alright, let's go get the gymnasium ready. Tweek, you go make fifty hats.",0
Tweek!  TWEEK!!  TWEEK!!,2
How many hats have you made?,2
We only have until 10 a.m. tomorrow!  Get the lead out!,2
"Calm down, Tweek. Fifteen might be enough.",1
"Yeah, let's see if anyone has even shown up yet.  Dude, there's like a thousand people in there!",0
"Then I'mo kick your ass, Tweek!",2
"Wait. It's okay. Look, maybe these people all turned out because they believe in saving films. Maybe they don't even care about the free hats.",1
I told you guys: never underestimate the power of a free hat.,2
"Relax, Tweek, we're just gonna have to go in there and explain what happened. There are more important things right now than free hats.",0
"Okay, uh, we wanna thank you all for coming. We're really happy to see such enthusiasm for our cause.",0
"Uh, one thing before I continue. Unfortunately we don't have enough of the... free hats for everyone.",0
"Yes, we apologize, but our friend Tweek here didn't make enough of them.",2
"You mean, you just came because you believe in our cause?",0
"Aaaah, , okay apparently there's been a bit of a misunderstanding. This is a rally to save films from their directors?",0
We believe that films are pieces of art that must be preserved from the perverse hands of their agent filmmakers..,1
"Waitwaitwaitwait!  Don't you see what's happening out there? The films you all grew up with, that touched YOUR lives and are part of YOUR soul are now being updated and changed. Join us and we CAN be a group that makes a difference!",0
"Uh, sure, and we'll also try to free Hat.",0
"...212, 213, 214 members!",0
Really? That's great.,0
Yah.,1
"If we go on Nightline, the whole country can hear about what's happening to our classic films.",0
But just remember that I do all the talking.,2
You?? Why?,1
Because I'm the official spokesman. I got dibs on it.,2
When did we do dibs for it?,0
Just now -  1 2 3 dibs!,2
Me.,1
"Alright, fine!  You're the spokesman, Cartman! But you'd better not screw it up!",1
What could possibly go wrong?,2
"...I believe that can best be answered by our official spokesman, Tweek.",2
We believe that films have to be taken away from people like Steven Spielberg and George Lucas because they're insane.,1
"Dude, that's Steven Spielberg and George Lucas.",2
"Ah, I thought we were speaking for the children.",1
"Yeah, we're children.",2
"Uh-look, if the Beatles went back and updated their White Album every few years, what would we have now?",0
"Yeah, these guys are only motivated by money, Ted.",2
Think about it. Spielberg? Jew. Lucas? Jew. Kyle? Jew. Coincidence?,2
"Dude, don't you see that it's not? It'd be like, changing Raiders of the Lost Ark!",1
No. NOO!!,1
"Members, this is our darkest hour. We've just learned that George Lucas and Steven Spielberg now intend to update and change Raiders of the Lost Ark.  There's only one way we can stop this important and historical piece of art from being harmed. Mr. Secretary?",0
Thank you.  Our intelligence tells us that the original negative to Raiders of the Lost Ark is currently somewhere in George Lucas's house. We need to find and usurp that negative.,2
That is our understanding.,0
Nonono! We need to do this first.,1
"It's just that, you know, he killed twenty-three babies.",0
He... killed... twenty-three babies in self-defense?,2
Alright alright. But right now we've gotta focus on getting those original prints of Raider,0
"Well, it looks like we're gonna have to do this ourselves.",0
We're just gonna fly to California and break into George Lucas's house. What's stressful about that?,1
"Okay, Tweek, let me tell you something: You've been our new friend now for two weeks, okay? And I've gotta be honest with you, it isn't going well.",2
"People aren't that into you, Tweek. They find you kind of annoying. Now, I say you've got one last shot here, and I don't want you to blow it, okay? Does that help take the stress off?",2
"Okay, go.",0
"Stop, Tweek! This is not the time for faggocity!",2
This looks like the right room.,1
Over here!,0
"Alriiight! Get it, Tweek!",2
"Get it, you piece of crap, before I grab your nutsack and twist it!",2
"Do with us what you will, Mr. Lucas!  But please, don't change Raiders of the Lost Ark.",1
"Alright, you asked for it. I'm afraid you leave us no choice. It's time for Plan B.",2
"Aw, really?",0
"You have a heart made of ice, Mr. Lucas, and so we're goin' tuh melt your icy heart... with a cool island song. Gentlemen?",2
"Hit it, Tweek!  In the tropical isle with the coconut tree, there's a lots of-",2
Waitwaitwaitwaitwait. I thought we were gonna cool his hot heart with a cool island song.,0
"...No, he has an icy heart.",2
"...But you can't melt ice with a cool song, 'tardheart.",1
"So we have to warm his icy heart with a ""hot"" island song",0
It's a cool island song.,2
Well then we're gonna end up freezing his hellish heart with a cool island song.,1
"Oh, do we wanna do that?",2
"Those rams can do to us what they will, Mr. Lucas, but we'll never stop trying to protect films.",0
"It's not too late to do what's right. Give us the print. There's still some good in you, Mr. Lucas. We know there is.",1
You yourself led the campaign against the colorization of films. You understand why films shouldn't be changed.,1
"You're wrong, Mr. Lucas. They're not your movies. They're ours. All of ours. We paid to go see them, and they're just as much a part of our lives as they are of yours.",0
"When an artist creates, whatever they create belongs to society",1
Give the print to us so that we can protect it from Spielberg and anyone else who wants to alter it.,0
Don't listen to him! You still have a chance to preserve your film!,1
"Fuck you, Steven Spielberg! Come on, you guys!",0
AY!,2
He's definitely lost it,0
Yup.,1
"Come on, Tweek! Blow it up!",1
"You guys, close your eyes. Don't look at it.",0
"Don't watch the movie, you guys. It'll be terrible. Close your eyes!",0
"Yuh, you guys okay.",0
Yeah. I I think so.,1
"Man, that new version must have sucked balls.",2
"Come on, you guys. Let's get out of here.",0
"Do you think we did a good thing, Stan?  I mean, no one even seemed to notice.",1
"Yeah well, sometimes the things we do don't matter right now. Sometimes they matter... later. We have to care more about later sometimes, you know? I think that's what separates us from the Steven Spielbergs and George Lucases of the world.",0
That and youth. Those guys are old.,2
"Don't worry, Tweek. It's somewhere safe. Somewhere where... nobody will ever find it.",0
"Hi. Uh, the school called and said we all have to start going to class again.",0
"She did, but now they're saying we have to start going back to school anyways. It's totally gay.",1
"Hello, Precious. Yes, that's a good Precious.  Now it takes the lotion from the basket.",2
It puts the lotion on its skin or else it gets the hose again.,2
"Yes, that's a good Precious. Okay, now it puts the lotion back in the basket.",2
It puts the lotion back in the basket!,2
Put the lotion in the fuckin' basket!,2
Yes Mom?,2
"...No, our teacher's dead. Remember?",2
Two weeks isn't enough. I'm not over our teacher's tragic death. I'm still sh-shooken up.,2
But I wanna plaaayyy.,2
"Mr. Mackey, I don't think I'm over the teacher's tragic death yet. I need more time. It's just... it still hurts, you know? Can I go home?",2
"Dude, look at Bebe.  Something seems different about her.",1
"Yeah, I noticed that too. Did she get a haircut or something?",0
"Hey Craig, is that the same shirt that that Bebe chick always wears?",2
It just... it just seems like a really awesome shirt.,2
Dude! Bebe is really smart!,1
Yeah. I never noticed that before. Maybe she's actually cool enough to hang out with us.,0
"Yeah, may be.",2
"Ah, hey, Bebe.",0
"Uh, we're gonna throw rocks at cars later on, and we thought maybe you'd like to join us.",0
"Yeah, it's cool.",1
Hellafun,0
"Right, heh.",2
"Cool.  We'll see you later, Bebe.",0
"That's different, dude. You're like, my girlfriend. Bebe's just... I don't know. She's just cool.",0
Yeah. She's really cool.,1
"So what you do, see, is wait for a car to drive by that big pine tree. Then you chuck a rock at it. It's all about the timing.",0
"That was sweet, Bebe.  Now, if you just hold the rock like this, you-",1
I'm showing her.,1
Hoh!,1
"Hoh!  Anyways, you put a spin on it by holding it here and-",1
