dialogue,label
"Mon, I'm so sorry.",5
Okay. Thats better. Now I want you to both apologize to each other and mean it.,2
"By the way, that fight was totally arousing.",2
"Dude. Well done. You know what? If I die, and Rachel dies and Monica dies then you can totally take care of Emma.",4
Oh yeah? Well thanks.,2
"So, so now do I get Joey?",4
"Okay, but you should know he eats five times a day and shoves pennies up his nose.",2
Are you okay Mon?,5
uh huh.. I mean these things happen. Its' just a plate. Its not like somebody died.,0
It's all right. You can mourn.,3
Thank you. It was so beautiful. I'm going to go to Joeys and get the pies.,0
"Actually its not pies, its just pie.",1
I don't care. Oh my god. I've lost the will to scold.,0
"Look Amy, it got a little of control..Um.. and I'm sorry. You're my sister and uh.. if it really means that much to you..",5
Uh. No.. I was going to let you use my Ralph Lauren discount.,5
She needs changing.,5
"Oh no no no.. I'll get her. I'm super-compentent and totally responsibile and fourth in line to raise Emma. I'll be right there Emma. Just let me get my trusty diaper bag here. Well.. what do you know? I guess, I'll be the one who dies first.",2
"Hey, does Monica know about her broken plates yet?",3
Nope...,2
"Broke them all, huh?",3
Yep...,2
You gonna tell her?,3
"Nope... Hey... so I'm gonna... put the plates back. You know, I think you were right, I don't think we should use these plates again for a looong time.",2
Like only if the queen comes?,0
Maybe not even then.,2
"Hey! I did it. I called my producer. I told him I had a family emergency, he totally bought it. Thanks for teaching me how to lie Pheebs.",1
No problem! Next week: stealing...,3
Bye plates!,0
"Oh, you told her you broke all the plates, huh?",1
What? Something happened with the plates?,0
Uhm... Yeah... this uhm... raccoon came in...,1
Yep. That's a lot of cats Jo Lynn. Single are ya?,2
Chandler Bing.,2
Hey. How come you're answering your own phone? Where's your crazy assistant?,1
What's up Joe?,2
"Okay, what have we always wanted to do together?",1
Braid each other's hair and ride horseback on the beach?,2
"No, no, no. When you get home tomorrow night, you and I are going to be at the Wizzards-Knicks game . . . courtside!",1
Courtside? Oh my God.,2
Yeah. Maybe Michael Jordon will dive for the ball and break my jaw with his knee.,1
That's so cool. I'll let Monica know.,2
Hello?,0
Joey just called. He's got courtside Knicks tickets for him and me tomorrow night.,2
"Really? But tomorrow night is the only night I get off from the restaurant. If you go to the game, we won't have a night together for another week.",0
"But hey, it's courtside. The cheerleaders are going to be right in fr. . . That's not the way to convince you.",2
"Chandler look, I don't want to be one of those wives who says, ""You can't go to the game. You have to spend time with me."" So, if you could just realize it on your own . . .",0
"I know. You're right. I want to see you too. I've just got to figure out a way to tell Joey, you know? He's really looking forward to this.",2
Tell him that you haven't seen your wife in a long time. Tell him that having a long-distance relationship is really difficult. Tell him that what little time we have is precious.,0
"Yeah, ah, ah . . . I'll think of something.",2
"Wow! Wow, You look . . . uh . . . It's just, ah . . . That dress . . . uh . . .",4
"Well, I hope the ends of these sentences are good.",5
"Well, well, they're good. It's been a while since I've seen you like this. You, you clean up good.",4
"Oh well, well thank you. Okay, stop. Stop looking at me like that. The last time that happened, that happened.",5
"Oh right, right. So, are you . . . ah . . . you excited about your, your first night away from Emma?",4
"Yeah, yeah. Phoebe and I are going to have so much fun. And thank you for watching the baby, by the way.",5
"Oh, it's fine. Actually, I, I invited Mike over.",4
Phoebe's Mike?,5
Yeah.,4
I didn't know you guys hung out.,5
"We don't. But I thought it would be nice to get to know him. You know, maybe have a little dinner, drinks, conversation.",4
"Oh that's so cute: Ross and Mike's first date. Is that going to be awkward? I mean, what are you guys going to talk about?",5
"I don't know. But, you know, we, we have a lot in common, you know. He plays piano; I played keyboards in college. He's been divorced; I have some experience in that area.",4
Yeah.,5
Hi.,3
Hey.,5
Oooh. Girl's night out indeed.,3
"Ok. So now, I think Emma is probably down for the night, but if you need anything Ross . . .",5
"Rach, Rach, we'll be fine, all right? You go have fun.",4
Okay. You too. And I hope you score. Bye.,5
So . . . Welcome.,4
I got bottled breast milk.,4
"Okay. So, um, Phoebe tells me you, ah, you play piano.",4
"You know, I, I used to, ah, play keyboards in college.",4
No.,4
"Um . . . ah . . . you know, I'm divorced. Um, Phoebe, ah . . . Phoebe said you . . . You've been divorced?",4
That's okay. We'll talk about something else.,4
Yeah.,4
"Ah? Well, he and I would probably have a lot to talk about.",4
Oh God. Remember the girls' nights we used to have sitting around talking about you and Ross?,3
Oh God. It seems like forever ago.,5
"I know. So, what's going on with you and Ross?",3
"Well, um . . . I don't know. I mean, for a long time nothing. But you know, actually right before you picked me up, Ross and I had a . . . ah . . . little thing.",5
Oh my God! I love things. What happened?,3
"Well, um, first he told me he liked how I looked. And, ah, then we had a little . . . um . . . eye-contact.",5
Eye-contact?,3
Mm-hmm.,5
I hope you were using protection.,3
Oh. Should we send them something back?,5
Oooh. Let's do. Let's send them mashed potatoes.,3
"No! Wait! No, no. Don't do that! That's going to make them think they can come over here.",5
So? What if they do?,3
"Well, we're not here to meet guys. You have a boyfriend, I have a b. . . baby and a Ross.",5
"Yeah, but, ah, ah, nothing has to happen. We're just having fun. You know, not everything had to go as far as ""eye-contact.""",3
"Chandler, you have to tell Joey that you're not in Tulsa.",0
"Don't you think it's better for him to think that you're cheating on me, than for him to think that I'm cheating on him? I heard it.",2
I don't want him to think that I'm having an affair.,0
All right. I've got a plan. I'll go down the fire escape.,2
"Yes, because all good plans start with, ""I'll go down the fire escape.""",0
"Hear me out woman. I'll go down the fire escape. Then, I'll wait for a while. Then, when I come up the stairs, it'll be just like I just got back from Tulsa. Then, Joey and I will come in and see that there's no guy in here.",2
Aren't you afraid that Joey's going to figure all of this out? I heard it.,0
I'm just going to wait for a little while.,2
Scary pigeon's back?,0
It's huge.,2
Oh my God. I can't believe you live in that building. My grandmother lives in that building. Ida Green? No sense of personal space? Kind of smells like chicken? Looks like a potato.,5
That's my bubby!,5
"Yeah. . . I'm sorry. We weren't really looking for anything to happen with you guys. I, I have a boyfriend.",3
"Oh, well, it's complicated. I don't actually have a boyfriend. But um. . .",5
"I'm sorry, no.",5
Oh sure.,5
"Oh my God, you're giving your real number.",3
Great.,5
"Bye. Wow. So, that's great. You, Bill, Ross, and Emma are going to be so happy together. What were you thinking?",3
"I don't know. He was cute, and he liked me. It was an impulse.",5
What about Ross? What about your moment? Don't you want to talk to Ross about it?,3
"No. No, because I know exactly how the conversation's gonna go. ""Hey Ross, you know, I think we had a moment before.""",5
"""Yeah."" ""Me too.""",5
"""Well, but I'm not sure I really want to do anything about it.""",5
"""Yeah."" ""Me neither.""",5
"""Well, should we just continue to live together and not really tell each other how we're really feeling?""",5
"""Yeah. That works for me.""",5
"Yeah, I see what you mean. By the way, nice Ross imitation.",3
"Oh, thanks.",5
"But, your Rachel wasn't whiny enough.",3
Wha. . . hey!,5
Better!,3
"Well, the point is, maybe I should just stop waiting around for moments with Ross, you know? I should just . . . move on with my life.",5
Really? You're moving on from Ross?,3
I don't know. Do I have to decide right now?,5
"Well, you kind of just did. That guy is going to call you tonight. Ross is going to pick up the phone and that's a pretty clear message.",3
"Oh God, Ross. Ross is going to pick up the phone. Oh, I have to get my number back. Oh my God. He's gone.",5
"""Oh, I have to get my number back. Oh my God. He's gone."" Dead on.",3
"Wow! That didn't take long. I thought you said Tulsa was, like a three hour flight.",1
"Well, you're forgetting about the time difference.",2
Chandler! You're home!,0
"That's right. You're husband's home. So, now the sex can stop.",2
What are you saying?,0
Joey said that you're in here with another man.,2
There's no man in here. How dare you accuse me of that.,0
"All right. All right. Then, maybe you won't mind if me and my friend take a look around, huh? Bwa-ah-ah!",1
What is he doing?,2
I arranged some pillows on the bed to look like a guy.,0
"Bedroom is clear, although you might need some new pillows.",1
"All right. Well, I'll check the guest room.",2
Why do I smell men's cologne?,1
I think that's you.,0
Oh yeah. I rubbed a magazine on myself earlier.,1
There's nobody here Joe.,2
I guess not.,1
I can't believe you thought I was cheating. You own me an apology.,0
"Yeah, right Monica. I'm so sorry.",1
"Ah, it's an honest mistake. It could happen to anyone. All right, see ya.",0
"Whoa, whoa. Wait a minute. Wait a minute. If you just got back from Tulsa, how did your suitcase beat you here?",1
I climb down the fire escape and you can't put that in the closet?,2
"Maybe you should look up ""fascinating.""",4
I don't understand what just happened here.,4
What's going on?,1
"I'm sorry. I, I told you I was in Tulsa because I wanted to spend the night with Monica and I, I didn't know . . . I didn't think you'd understand.",2
"What? You think I'm too dumb to understand that a husband needs to be with his wife? Huh? Do you think I'm like, ""Duh.""",1
Joey?,0
Yeah?,1
I don't know what to say. We shouldn't have lied to you.,0
Yeah. I feel so bad. Is there anything I can do to make it up to you?,2
"Yeah, you could go to the game with me, ah, even though I know you said you couldn't. But then you lied to me and tricked me and gave me a bump on the head.",1
I'm sorry. That's the one thing I can't do. I promised I'd be with Monica.,2
All right.,1
You can go.,0
What?,2
You should go to the game. It's okay. I want you to.,0
Really? You're gonna be okay?,2
"Yeah, I'll be fine. You know, maybe I'll stay here and practice the art of seduction.",0
"You're gonna put on sweats and clean, aren't you?",2
It's gonna be so hot!,0
"Okay, bye.",2
Have fun.,0
Thanks. Here's your ticket.,1
"Hey, listen. I'm never going to lie to you again, okay? And I want you to know that nobody thinks you're stupid.",2
Thanks man.,1
Where are you going?,1
Game's tomorrow night Joe.,2
Hey you guys.,4
Hey. I'll be right back. I've got to go to the bathroom.,3
"...sprang to his sleigh, to his team gave a whistle;and away they all flew like the down of a thistle; but I heard him exclaim, ere he drove out of sight, ""Merry Christmas to all, and to all a goodnight!""",3
"Wow, that was great! You really wrote that?",1
Uh-huh.,3
"Say goodbye elves, I'm off to Tulsa.",2
I can't believe you're not gonna be here for Christmas.,0
You're really not coming back?,4
"Yeah, we have all this paperwork that needs to be filed by the end of the year. If I don't get it done, I'll be fired.",2
"It's so unfair, you don't even like your job!",0
"So, who does?",2
"Oh, I like my job.",3
I *love* my job.,1
"Yeah, I can't *wait* to go back to work.",5
I can't get *enough* dinosaurs!,4
"I'm sorry, I won't be here.",2
"It's just... It's hard enough not seeing you during the week, but for Christmas... alright, if this is what you have to do, I understand.",0
Thanks. I'll see you New Year's Day.,2
You're not gonna be here New Year's Eve??,0
Did I not mention that?,2
No!,0
AND TO ALL A GOOD NIGHT! *Opening Credits*,2
"All right everybody, I know that it's Christmas Eve and you'd rather be with your families, but there's *no* call for writing ""Screw you, Mr. Bing!"" on the back of my chair! -- By the way, you can all call me Chandler.",2
Hey. Where've you been?,2
"You hear that? You may not be with your families, but at least it's gonna smell like ham in here.",2
"Y'know what, I know what will cheer you guys up! I had a little talk with the boys in New York, told 'em about all the hard work you've been doing and that a little Christmas bonus may be in order.",2
"Well, that's like money in your pocket! - Alright look, you want me to say it? This sucks. Being here sucks! This work sucks!",2
"I'm sorry. Hey, at least you guys get to go home and be with your families tonight. I have to go back to an empty hotel room and lay down on a very questionable bedspread. And then tomorrow morning, you get to have Christmas morning in your own houses, wich, by the way, none of you have invited me to.",2
"Haha, no thanks!",2
"Oh, thanks! I'm... actually thinking about becoming a motivational speaker.",2
"Typical Christmas-y stuff, you know? Our holidays are pretty traditional...",2
"So here is a, a very special holiday song that I wrote for some very important people to me. ""Went to the store, sat on Santa's lap. Asked him to bring my friends all kinds of crap. Said all you need is to write them a song. Now, you haven't heard it yet, so don't try to sing along. No, don't sing along. Monica, Moncia, have a happy Hanukkah. Saw Santa Claus, he said hello to Ross. And please tell Joey, Christmas will be snowy! And Rachel and Chandler, have err-umm-glander!!"" Happy holidays, everybody!",3
"Okay, Pheebs, you look in the kitchen, I will look in the back closet.",5
"I can save you time ladies, I'm right here.",2
"Yeah, Chandler why don't you take a walk? This doesn't concern you.",3
We are looking for our Christmas presents from Monica.,5
What? That's terrible!,2
"No-no, we do it every year!",3
"Oh well, that, that makes it not terrible.",2
"No, yeah, we never find them! She's always best at us, that wily... minx.",3
"Don't worry, we're just gonna search here for an hour, and then we're gonna go over to Joey's and search, OK?",5
"No not okay, you can't look for Monica's presents!",2
"Oh no, we have to!",3
"No, you don't have to, and you can't because I, I live here too.",2
"Well then, you should look with us.",3
Why?,2
"Chandler, aren't you worried about what to get Monica for Christmas?",5
"No, I have a great idea for a present for her.",2
"Oh, that's it? A great idea! Oh yeah.",3
"Chandler, that's not enough. I mean what if she gets you a great present, two medium presents, and a bunch of little presents? And you've just gotten her one great present? I mean that's just gonna make her feel bad. Why would you do that to her Chandler? Why? Why?",5
"If I help, we can find 'em faster!",2
That's right!,5
"Ooh ooh, we have a live one!",3
"Oh, it's a Macy's bag!",5
Oh.,5
"Ooh, who's it for?",3
"""Dear losers, do you really think I'd hide presents under the couch? P.S.: Chandler, I knew they'd break you.""",5
"Rach, these are for you.",1
Wiper blades. I don't even have a car.,5
"No, but with this new car smell, you'll think you do.",1
"OK, Pheebs, your turn.",2
"Ahh, toilet seat covers! Is that what you were doing while I was getting gas?",3
Uh-huh.,1
You guuuyys.,3
"And for Ross, Mr. Sweet-tooth.",1
You got me a cola drink?,4
"And, a lemon lime.",2
"Well this, this is too much, I feel like I should get you another sweater.",4
And last but not least.,2
They're ribbed for *your* pleasure.,1
"Ooh, hey Ben, what if the Holiday Armadillo told you all about the Festival of Lights?",4
Yeah!,4
Come on Ben.,0
Years and years ago there were these people called the Maccabees...,4
"Ho, ho, ho! Merry Christmas!",2
Hey!,2
"What are you doing here, Santa?",4
"Well, I'm here to see my old buddy Ben. What are you doing here, weird...turtle-man?",2
"I'm the Holiday Armadillo, your part-Jewish friend. You sent me here to give Ben some presents. Remember?",4
What?,2
"Okay Ben, why don't you come open some more presents, and Santa, the Armadillo and I have a little talk in the kitchen? There's a sentence I'd never thought I'd say.",0
What are you doing?,4
"You called everyone and said you were having trouble finding a Santa costume, so I borrowed one from a guy at work!",2
"Thank you, but, but you, you gotta leave.",4
Why?,2
"Because, I'm finally getting him excited about Hanukkah, and, and you're-you're wrecking it.",4
But I didn't get to shake my belly like a bowl full of jelly.,2
"I'm sorry Chandler, but this, this is really important to me.",4
"Fine, I'll give the suit back.",2
"Hey, you think, you can keep it another night?",0
Santa? Really?,2
"Yeah, is that okay?",0
Did your Dad ever dress up like Santa?,2
No.,0
Then it's okaaay!,2
"You know what, everybody? Go home. You should be with your families. It's bad enough that we're working New Year's Eve.",2
"Did I not tell *anyone* about New Year's Eve? -- Alright, look, go! Go home, okay? Merry Christmas! Go.",2
"Good, God's speed, good people! You're not gonna go?",2
Ah. Thanks.,2
Ah. Chandler Bing.,2
Hi Honey! We're all here; we just want to wish you a Merry Christmas.,0
Ble-blah-blar Blargh!,3
"Ahh, Merry Christmas; I miss you guys!",2
So is it horrible? Is everybody working really hard?,0
"Ah, well no, it's just uh, me and Wendy.",2
Wendy? -- That sounds like a girl's name.,0
It is. Did I... not tell you about her?,2
"Umhmm, umhmm, about the time you told me about New Year's Eve. Where is everybody else?",0
I sent them home.,2
"Ohh, you are such a good boss! Is she pretty?",0
"Uhh, uh...",2
"Answer faster, answer faster!",4
I don't know!,2
"Answer better, answer better!",4
"I don't think of her that way, you know, she's a, she's a colleague.",2
What does she do there?,0
"Oh, she's regional Vice President; She's... just below me.",2
She did WHAT?,0
BE-LOW me!,2
"Ahh, wait, is Wendy the runner-up Miss Oklahoma?",1
*What*??,0
"Well, she... she didn't win...",2
"Alright, well, maybe I should let you and the second prettiest girl in Oklahoma get back to work.",0
"Well, second prettiest that year; I mean, of *all* the girls in Oklahoma, she's probably...",2
"Oh Chandler, stop talking!",5
"Honey, there's really nothing to worry about.",2
Okay.,0
I'm serious!,2
Okay!,0
Merry Christmas.,2
Merry Christmas.,0
"Merry Christmas, you guys!",2
"Blah blargah, blar-blab.",3
"The wife says ""Hi!"".",2
"Ah well, she's got this weird idea, that, uh, y'know, just because you and I are alone, that something is gonna happen.",2
"This is probably the wrong thing to be worrying about, but... you're getting ham on my only tie.",2
"Whoa-ho, back off, Missy!",2
I don't know; I'm not used to girls making passes at me! ... Wait a minute... am I sexy in Oklahoma?,2
"No,... no... NO! Look, I'm, I'm married!",2
I'm *happily* married.,2
"Right. So, I'm sorry...",2
"Well look, it's not easy to spend this much time apart, you know. She's entitled to be a little paranoid... or, in this case: right on money! ... You know, she's amazing, and beautiful, and smart, and if she were here right now, ...she'd kick your ass. Look, you're a really nice person... ham stealing and adultery aside. But, what I have with my wife is pretty great, so nothing is ever gonna happen between us.",2
"I mean, you were the most beautiful woman in the room tonight!",2
Really?,0
You kidding? You're the most beautiful woman in most rooms... Whoa! Whoa! Whoa! What's going on? You and I just made out! You and I are making out?,2
"Well, not anymore.",0
But we don't do that.,2
"I know, I just thought it would be fun.",0
How drunk are you?,2
Drunk enough that I know I wanna do this. Not so drunk that you should feel guilty about taking advantage.,0
That's the perfect amount!,2
Okay!,0
Y'know what's weird?,0
What?,2
This doesn't feel weird!,0
I know.,2
You're a really good kisser.,0
"Well, I have kissed over four women. Do you wanna get under the covers?",2
Hm-hmm!,0
Okay!,2
Wow! You are really fast!,0
It bodes well for me that speed impresses you.,2
We're gonna see each other naked.,0
Yep!,2
Do you wanna do it at the same time?,0
Count of three?,2
One!,0
Two!,2
Two!,0
Three!,2
Well I think it's safe to say that our friendship is effectively ruined.,2
"Eh, we weren't that close anyway!",0
Eh!,2
"So, are you really gonna go out with that nurse man?",2
"Well uh, you and I are just goofing around, I thought, why not just goof around with him.",0
"Y'know, I don't know if you've ever looked up the term goofing around in the dictionary... Well, I have, and the technical definition is, two friends who care a lot about each other and have amazing sex and just wanna spend more time together. But if you have this new fangled dictionary that gets you made at me, then we have to, y'know, get you my original dictionary. I am *so* bad at this.",2
I think you're better than you think you are.,0
"Really? Okay, so...",2
Know when to stop.,0
"Y'know, I sensed that I should stop. So we're okay?",2
Yeah. Don't do the dance.,0
Right!,2
"I can't get married until I get something old, something new, something borrowed, and something blue.",0
"Okay, all right, all right, all right! Okay! Okay, here's something, here's something blue and new.",2
You're so efficient. I love you!,0
Let's go!,2
"No-no-no, wait! We need something old!",0
"Oh, okay, I have condom in my wallet that I've had since I was twelve.",2
That'll work!,0
I don't think so.,2
"Okay, now we just need something borrowed!",0
Here just...take this.,2
That's stealing!,0
"No, we'll-we'll bring it back! Just put it under your dress.",2
Ohh.,0
"Okay, one thing at a time.",2
"Listen umm, I've been thinking, it's not fair for me to ask you to spend all of your money on our wedding. I mean, you work, you work really hard for that.",0
Ehh.,2
"Eh, you work for that.",0
"Look, I thought about it too, and I'm sorry. I think we should spend all of the money on the wedding.",2
You do?!,0
"Yeah, I'm putting my foot down. Yeah look, when I proposed I told you that I would do anything to make you happy, and if having the perfect wedding makes you happy, then, then that's what we're gonna do.",2
"Oh, you're so sweet. Oh, but wait, what about our, what about the future and stuff?",0
"Eh, forget about the future and stuff! So we only have two kids, y'know? We'll pick our favorite and that one will get to go to college.",2
You thought about that?,0
Yeah.,2
How many kids were we gonna have?,0
"Uh, four, a boy, twin girls and another boy.",2
What else did you think about?,0
"Well, stuff like where we'd live, y'know? Like a small place outside the city, where our kids could learn to ride their bikes and stuff. Y'know, we could have a cat that had a bell on its collar and we could hear it every time it ran through the little kitty door. Of course, we'd have an apartment over the garage where Joey could grow old.",2
"Y'know what? I-I don't want a big, fancy wedding.",0
Sure you do.,2
"No, I want everything that you just said. I want a marriage.",0
You sure?,2
Uh-hmm.,0
I love you so much.,2
I love you.,0
"Oohh, I love it!",5
Really? You're not gonna return it?,4
"Well, not this second!",5
"Hey look, you guys, it's snowing!",3
"Oh wow, it's so beautiful...",5
"Wow, it really is!",4
"""Wendy"" is a fat girl name.",0
Aren't we done with that?,3
"Okay, fine. Let's talk about snow. -- Do you think it's snowing in Tulsa, where my husband is having sex on a copying machine?",0
Hey!,2
Oh my god...,4
"Hey-heeyyy - Look at that, it's a Christmas miracle!",1
What are you doing here?,0
I wanted to be with you. I missed you so much.,2
"Hey, hey, uh, who did you miss the most?",1
Monica.,2
Got ya.,1
I never want to leave you again!,2
"But I thought if you left, you get fired.",0
Turns out they can't fire me. Because I quit.,2
What?,0
"What, you, you really quit your job?",4
"Yeah! It's a stupid job, and I could not stand leaving you. And why should I be the only one who doesn't get to do what he *really* wants to do?",2
What do you really want to do?,5
I have *not* thought this through!,2
Oh my god!,0
"I know, I, I should have talked to you first about it.",2
"No, I think that this is what you wanna do, I think it's great!",0
Thanks!,2
"Chandler, your being here is the best Christmas present I could have ever imagined.",3
Ahh...,2
Now give me my real gift.,3
Thank you.,3
"Here, pass these, will ya..",2
"Oh, hey...",4
"""A donation has been made in your name to the New York City Ballet."" -- How did you know?",4
Wha... are you kidding? I can't return this.,5
"I... thought it was a timely start to thinking about other people. Besides, this gift still says I love you guys.",2
Mine's is to Lilian Myers.,1
I don't have a *job*! *Closing Credits*,2
"Actuary... no. Book-keeper... no. Topless dancer... Hey, d'you know what I just realized? You are the sole wage earner. *You* are the head of the household. I don't do anything - I'm a kept man!",2
"You are! Hey, here's twenty bucks. -- Why don't you go buy yourself something pretty while I'm at work tomorrow?",0
Hey!,2
"Good morning, Tiger! I'm making you a nice big breakfast so you can keep up your strength for tonight. You're gonna get me good and pregnant.",0
I've got nowhere to go this morning. I'm unemployed! I don't know what I'm gonna do with my life.,2
"Well, I just lost my erection.",0
"I mean, what am I supposed to do with myself?",2
You're supposed to find your passion in life. You can be whatever you wanna be now. It's exciting.,0
But it's all so overwhelming. I don't know where to start.,2
"Hey, wait a second. I can help you with this. You just need to be organized. We can make a list of your qualifications, and categorize jobs by industry. There could be folders and files!",0
Hey! This is where your hyper-organized-pain-in-the-ass stuff pays off!,2
I know!!! My erection is back!,0
Thank you!,1
"Joey, can I have a sip of your coffee and a bite of your muffin?",3
Okay. Phoebe Thank you. Thank you!,1
": Pheebs, have you ever been bitten by a hungry Italian?",1
"I'm sorry, it's just, I'm a little short on cash.",3
If you want I could loan you some money?,1
"Oh no, no, no. I learned never to borrow money from friends. No, that's why Richard Dreyfuss and I don't speak anymore.",3
"Oh, hey, how about this? Wanna be an extra on my show?",1
You could do that?,3
"Yeah, yeah. The pay is pretty good and you could do it for as long as you need.",1
"Oh my god, I'm gonna be on TV!",3
"Okay, now. I gotta tell you, being on TV isn't as glamorous and exciting as you think.",1
"Oh, really?",3
No it is awesome!,1
Hi guys.,4
"Wow! Hey, why are you all dressed up?",3
Rachel and I are bringing Emma to Ralph Lauren today to introduce her to everyone. Doesn't she look cute?,4
She sure does. Why does she have a pink bow taped to her head?,1
"Well, because if one more person says ""what a cute little boy"" I'm gonna whip them with a car antenna!",5
"I think she's gonna be the hit of the office, huh? She's gonna be hotter than peasant blouses and A-line skirts. Can I get a blue bow?",4
"Okay, I have looked through a bunch of career guides, photocopied and highlighted key passages and put them into alphabetical folders so you can make an informed decision.",0
How long was I in there?,2
Okay. Let us start with the A's. Advertising.,0
Wait. Advertising! That's a great idea!,2
Don't you want to look through the rest?,0
"I don't think I have to hear the rest. Advertising makes perfect sense. Sorry you had to waste all this time, though.",2
"You call eight hours alone with my label maker wasted time? Ooh, now I get to use my shredder!",0
"I mean, I can write slogans. I mean, how hard can it be, right? ""Cheese. It's milk that you chew."" ""Crackers. Because your cheese needs a buddy."" ""A grape. Because who can get a water melon in your mouth?""",2
"I got one. ""Socks. Because your family's feet deserve the best.""",0
Honey? Leave it to the pros.,2
I actually know someone in advertising. I grew up with this guy who is a vice president at a big agency. Maybe I can get him to meet you? Give me the phone.,0
"""The phone. Bringing you closer to people...who have phones.""",2
"""Marriage. It's not for everybody.""",0
That went well. Almost everybody knew that she was a girl.,5
"Yeah, after you punched that one guy who got it wrong, word spread.",4
I'm just gonna go in my office and pick up some stuff . Who the hell are you!?,5
I'm the hell person whose office this is!,5
"Good one, Rach.",4
Excuse me?,5
"Joey, look at me! I'm a nurse!",3
"Yes you are. I think it may be time for my sponge bath. Sorry, I'm just so used to hitting on the extras. So, are you excited about your scene?",1
Yeah! But I'm a little shaky and nervous.,3
"Oh, relax. Don't be. You'll be fine, you'll be fine. They'll probably just make you stand in the back.",1
"Okay, now. What?",3
"I'm sorry, I'm sorry, I'm sorry. I'm just a little nervous.",3
"Okay, that helps.",3
"Hey, you know what? Don't worry, Pheebs! It usually takes me three takes too! Alright, eight.",1
"No, no. But let me show you what I can do. ""Bagels and donuts. Round food for every mood.""",2
Really? That's great!,2
"It's funny. When you said ""unpaid"" it sounded like you said ""unpaid.""",2
"Actually, we're trying, and I don't think Monica's gonna wanna postpone it. We're supposed to have sex tonight. Actually, she's probably at home naked right now. I tend to keep talking until somebody stops me. I can just picture her on the bed right now.",2
"Wait a minute! What do you mean, you're taking over my job?",5
A vacation? My idea of a vacation does not involve something sucking on my nipples until they are raw.,5
"Alright! Don't get too comfortable there, because I'm back in two weeks! And I want everything back to the way it was. I can't say that I care too much for the way you've rearranged my office.",5
Excuse me?,5
Rach we have a code brown situation.,4
"Can you please, please take care of it for me?",5
"Alright, but you have to do one sometime.",4
Let me just get this straight! So I go have a baby and they send some guy in to do my job?,5
That's right. You're very cheeky for a temp.,5
"Oh yeah, what department was that? The Jerk department?",5
Did they mention that I'm rubber and you're glue?,5
"Oh, hi Mr. Zelner.",5
"That's great. So now, Super Gavin, when I come back where are you planning on flying off to?",5
"Oh, wow. Super ass-kissing power.",5
Today.,5
"No, I said today! See, for a superhero, not so much with the listening.",5
Hey.,1
"Hey. So, what did he say?",3
"Well, he can be a little rough around the edges, so I'm gonna replace a word he used a lot, with the word ""puppy."" Okay, So He Said ""If your puppy friend doesn't get her puppy act together, I'm gonna fire her mother-puppy ass.""",1
"I'm sorry, I can't do this. I'm not an actor.",3
"That's right, you're not. You're a nurse. You're Nurse With Tray.",1
Joey.,3
"No, no. Nurse With Tray doesn't know Joey, she doesn't have time for friends. She gets in that operating room and she carries that tray to the doctor, because if she doesn't, people die!",1
Who dies?,3
Man With Eye Patch! You get in there and you do your job.,1
"Yes, doctor.",3
Okay.,1
"Hang in there, Man With Eye Patch, your tray is coming!",3
"Yes, I did it!!! I nailed it!!! Yay! What's next?",3
"Okay, from the top, people!",3
"Listen. Sudden change of plans. My maternity leave just ended. They told me that if I didn't come back today, they were gonna fire me.",5
"What? No, that's illegal. I'm gonna have the labor department down her so fast they won't even...",4
"Alright, alright. Calm down Norma Rae. They didn't actually say that. I'm just afraid if I don't come back right now this guy's gonna try to squeeze me out.",5
What about Emma? We don't have a nanny.,4
"I know. You know, we're just gonna have to figure out a plan tonight. Can you please just take care of her for today?",5
Absolutely. Just give me your breast and we'll be on our way.,4
"Come on, I don't know what else to do.",5
"Fine, fine. We'll have fun, won't we? Yes, we will, yes we will.",4
Ross?,5
Huh?,4
You're pretty.,5
"Whatever I decide to do, I'm gonna be starting a career from scratch. It's gonna be a while before I make a living at it. Maybe now is not the right time to be starting a family.",2
So you have to tell Monica you don't want to have a baby right now?,4
Yeah.,2
Good-bye.,4
"Okay, it's baby time. Pants off Bing. Didn't see you there Geller.",0
"Yeah, Ross is here so...",2
"Yeah, and I was really hoping that I could hang out. What do you feel like doing?",4
We're gonna have sex.,0
I don't feel like having sex. Maybe we can watch a movie or something.,4
Let me put it this way. We're having sex whether you're here or not.,0
Pants off Bing!,4
"Alright. Now that I'm back, why don't you just fill me in on what you've been up to?",5
"Hey, they were popular when I left!",5
"Well, I should be involved in that, so why don't you get me up to speed?",5
"Oh, no no no no. I see what you're doing here, alright, listen, this is my job buddy. Okay, I've had it for five years, and I know how it works, so why don't you just catch me up!",5
Oh god. You've totally messed with the back support of my chair. How do you fix this?,5
"Fine, I will. Alright, fill me in!",5
Hey.,4
Hey.,2
You have a blue tie that would go with this? Emma spit up on mine.,4
"Oh, yeah. But you have to give it back if I get a job. Of course, by that time in the future ties will be obsolete and we'll all be wearing silver jump suits.",2
"Hi, good morning lover. I gotta say after last night, I'm a little weak in the knees.",0
Here's an idea. You walk into a room...take a quick scan!,4
Sorry. But I kind of have this feeling that we may have made a baby last night.,0
"Oh god, I have to tell you something. You're not pregnant.",2
What are you talking about?,0
That thing that I have to do to make a baby. I faked it.,2
What!? You faked it?,0
